cfgid,usemsk,usepad,roi,interp,optim,linesearch,divini,srcgrd,ffdgrd,passdof,conjtot,levels,iters,steps,rejects,lastn,epsilon,sim,bins,padbins,window,ds,be,le,le_mu,le_lambda,le_rot,lj,lj_eps,nj,nj_eps,nj_gamma
0568,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00005,0.0001,1,1,true,0.00005,0.01,0.0001,0.1,0.5
0569,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00005,0.0001,1,1,true,0.00005,0.01,0.0005,0.1,0.5
0570,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00005,0.0001,1,1,true,0.00005,0.01,0.0010,0.1,0.5
0571,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00005,0.0001,1,1,true,0.0001,0.01,0.00001,0.1,0.5
0572,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00005,0.0001,1,1,true,0.0001,0.01,0.00005,0.1,0.5
0573,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00005,0.0001,1,1,true,0.0001,0.01,0.0001,0.1,0.5
0574,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00005,0.0001,1,1,true,0.0001,0.01,0.0005,0.1,0.5
0575,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00005,0.0001,1,1,true,0.0001,0.01,0.0010,0.1,0.5
0576,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00005,0.0001,1,1,true,0.0005,0.01,0.00001,0.1,0.5
0577,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00005,0.0001,1,1,true,0.0005,0.01,0.00005,0.1,0.5
0578,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00005,0.0001,1,1,true,0.0005,0.01,0.0001,0.1,0.5
0579,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00005,0.0001,1,1,true,0.0005,0.01,0.0005,0.1,0.5
0580,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00005,0.0001,1,1,true,0.0005,0.01,0.0010,0.1,0.5
0581,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00005,0.0001,1,1,true,0.0010,0.01,0.00001,0.1,0.5
0582,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00005,0.0001,1,1,true,0.0010,0.01,0.00005,0.1,0.5
0583,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00005,0.0001,1,1,true,0.0010,0.01,0.0001,0.1,0.5
0584,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00005,0.0001,1,1,true,0.0010,0.01,0.0005,0.1,0.5
0585,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00005,0.0001,1,1,true,0.0010,0.01,0.0010,0.1,0.5
0586,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00005,0.0005,1,1,true,0.00001,0.01,0.00001,0.1,0.5
0587,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00005,0.0005,1,1,true,0.00001,0.01,0.00005,0.1,0.5
0588,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00005,0.0005,1,1,true,0.00001,0.01,0.0001,0.1,0.5
0589,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00005,0.0005,1,1,true,0.00001,0.01,0.0005,0.1,0.5
0590,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00005,0.0005,1,1,true,0.00001,0.01,0.0010,0.1,0.5
0591,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00005,0.0005,1,1,true,0.00005,0.01,0.00001,0.1,0.5
0592,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00005,0.0005,1,1,true,0.00005,0.01,0.00005,0.1,0.5
0593,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00005,0.0005,1,1,true,0.00005,0.01,0.0001,0.1,0.5
0594,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00005,0.0005,1,1,true,0.00005,0.01,0.0005,0.1,0.5
0595,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00005,0.0005,1,1,true,0.00005,0.01,0.0010,0.1,0.5
0596,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00005,0.0005,1,1,true,0.0001,0.01,0.00001,0.1,0.5
0597,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00005,0.0005,1,1,true,0.0001,0.01,0.00005,0.1,0.5
0598,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00005,0.0005,1,1,true,0.0001,0.01,0.0001,0.1,0.5
0599,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00005,0.0005,1,1,true,0.0001,0.01,0.0005,0.1,0.5
0600,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00005,0.0005,1,1,true,0.0001,0.01,0.0010,0.1,0.5
0601,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00005,0.0005,1,1,true,0.0005,0.01,0.00001,0.1,0.5
0602,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00005,0.0005,1,1,true,0.0005,0.01,0.00005,0.1,0.5
0603,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00005,0.0005,1,1,true,0.0005,0.01,0.0001,0.1,0.5
0604,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00005,0.0005,1,1,true,0.0005,0.01,0.0005,0.1,0.5
0605,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00005,0.0005,1,1,true,0.0005,0.01,0.0010,0.1,0.5
0606,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00005,0.0005,1,1,true,0.0010,0.01,0.00001,0.1,0.5
0607,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00005,0.0005,1,1,true,0.0010,0.01,0.00005,0.1,0.5
0608,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00005,0.0005,1,1,true,0.0010,0.01,0.0001,0.1,0.5
0609,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00005,0.0005,1,1,true,0.0010,0.01,0.0005,0.1,0.5
0610,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00005,0.0005,1,1,true,0.0010,0.01,0.0010,0.1,0.5
0611,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0001,0.0001,1,1,true,0.00001,0.01,0.00001,0.1,0.5
0612,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0001,0.0001,1,1,true,0.00001,0.01,0.00005,0.1,0.5
0613,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0001,0.0001,1,1,true,0.00001,0.01,0.0001,0.1,0.5
0614,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0001,0.0001,1,1,true,0.00001,0.01,0.0005,0.1,0.5
0615,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0001,0.0001,1,1,true,0.00001,0.01,0.0010,0.1,0.5
0616,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0001,0.0001,1,1,true,0.00005,0.01,0.00001,0.1,0.5
0617,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0001,0.0001,1,1,true,0.00005,0.01,0.00005,0.1,0.5
0618,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0001,0.0001,1,1,true,0.00005,0.01,0.0001,0.1,0.5
0619,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0001,0.0001,1,1,true,0.00005,0.01,0.0005,0.1,0.5
0620,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0001,0.0001,1,1,true,0.00005,0.01,0.0010,0.1,0.5
0621,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0001,0.0001,1,1,true,0.0001,0.01,0.00001,0.1,0.5
0622,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0001,0.0001,1,1,true,0.0001,0.01,0.00005,0.1,0.5
0623,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0001,0.0001,1,1,true,0.0001,0.01,0.0001,0.1,0.5
0624,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0001,0.0001,1,1,true,0.0001,0.01,0.0005,0.1,0.5
0625,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0001,0.0001,1,1,true,0.0001,0.01,0.0010,0.1,0.5
0626,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0001,0.0001,1,1,true,0.0005,0.01,0.00001,0.1,0.5
0627,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0001,0.0001,1,1,true,0.0005,0.01,0.00005,0.1,0.5
0628,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0001,0.0001,1,1,true,0.0005,0.01,0.0001,0.1,0.5
0629,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0001,0.0001,1,1,true,0.0005,0.01,0.0005,0.1,0.5
0630,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0001,0.0001,1,1,true,0.0005,0.01,0.0010,0.1,0.5
0631,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0001,0.0001,1,1,true,0.0010,0.01,0.00001,0.1,0.5
0632,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0001,0.0001,1,1,true,0.0010,0.01,0.00005,0.1,0.5
0633,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0001,0.0001,1,1,true,0.0010,0.01,0.0001,0.1,0.5
0634,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0001,0.0001,1,1,true,0.0010,0.01,0.0005,0.1,0.5
0635,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0001,0.0001,1,1,true,0.0010,0.01,0.0010,0.1,0.5
0636,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0001,0.0005,1,1,true,0.00001,0.01,0.00001,0.1,0.5
0637,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0001,0.0005,1,1,true,0.00001,0.01,0.00005,0.1,0.5
0638,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0001,0.0005,1,1,true,0.00001,0.01,0.0001,0.1,0.5
0639,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0001,0.0005,1,1,true,0.00001,0.01,0.0005,0.1,0.5
0640,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0001,0.0005,1,1,true,0.00001,0.01,0.0010,0.1,0.5
0641,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0001,0.0005,1,1,true,0.00005,0.01,0.00001,0.1,0.5
0642,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0001,0.0005,1,1,true,0.00005,0.01,0.00005,0.1,0.5
0643,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0001,0.0005,1,1,true,0.00005,0.01,0.0001,0.1,0.5
0644,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0001,0.0005,1,1,true,0.00005,0.01,0.0005,0.1,0.5
0645,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0001,0.0005,1,1,true,0.00005,0.01,0.0010,0.1,0.5
0646,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0001,0.0005,1,1,true,0.0001,0.01,0.00001,0.1,0.5
0647,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0001,0.0005,1,1,true,0.0001,0.01,0.00005,0.1,0.5
0648,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0001,0.0005,1,1,true,0.0001,0.01,0.0001,0.1,0.5
0649,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0001,0.0005,1,1,true,0.0001,0.01,0.0005,0.1,0.5
0650,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0001,0.0005,1,1,true,0.0001,0.01,0.0010,0.1,0.5
0651,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0001,0.0005,1,1,true,0.0005,0.01,0.00001,0.1,0.5
0652,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0001,0.0005,1,1,true,0.0005,0.01,0.00005,0.1,0.5
0653,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0001,0.0005,1,1,true,0.0005,0.01,0.0001,0.1,0.5
0654,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0001,0.0005,1,1,true,0.0005,0.01,0.0005,0.1,0.5
0655,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0001,0.0005,1,1,true,0.0005,0.01,0.0010,0.1,0.5
0656,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0001,0.0005,1,1,true,0.0010,0.01,0.00001,0.1,0.5
0657,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0001,0.0005,1,1,true,0.0010,0.01,0.00005,0.1,0.5
0658,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0001,0.0005,1,1,true,0.0010,0.01,0.0001,0.1,0.5
0659,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0001,0.0005,1,1,true,0.0010,0.01,0.0005,0.1,0.5
0660,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0001,0.0005,1,1,true,0.0010,0.01,0.0010,0.1,0.5
0661,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00001,0.0000,1,1,true,0.00001,0.01,0.0000,0.1,0.5
0662,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00001,0.0000,1,1,true,0.00005,0.01,0.0000,0.1,0.5
0663,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00001,0.0000,1,1,true,0.0001,0.01,0.0000,0.1,0.5
0664,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00001,0.0000,1,1,true,0.0005,0.01,0.0000,0.1,0.5
0665,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00001,0.0000,1,1,true,0.0010,0.01,0.0000,0.1,0.5
0666,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00001,0.0000,1,1,true,0.0000,0.01,0.00001,0.1,0.5
0667,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00001,0.0000,1,1,true,0.0000,0.01,0.00005,0.1,0.5
0668,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00001,0.0000,1,1,true,0.0000,0.01,0.0001,0.1,0.5
0669,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00001,0.0000,1,1,true,0.0000,0.01,0.0005,0.1,0.5
0670,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00001,0.0000,1,1,true,0.0000,0.01,0.0010,0.1,0.5
0671,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00001,0.0000,1,1,true,0.00001,0.01,0.00001,0.1,0.5
0672,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00001,0.0000,1,1,true,0.00001,0.01,0.00005,0.1,0.5
0673,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00001,0.0000,1,1,true,0.00001,0.01,0.0001,0.1,0.5
0674,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00001,0.0000,1,1,true,0.00001,0.01,0.0005,0.1,0.5
0675,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00001,0.0000,1,1,true,0.00001,0.01,0.0010,0.1,0.5
0676,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00001,0.0000,1,1,true,0.00005,0.01,0.00001,0.1,0.5
0677,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00001,0.0000,1,1,true,0.00005,0.01,0.00005,0.1,0.5
0678,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00001,0.0000,1,1,true,0.00005,0.01,0.0001,0.1,0.5
0679,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00001,0.0000,1,1,true,0.00005,0.01,0.0005,0.1,0.5
0680,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00001,0.0000,1,1,true,0.00005,0.01,0.0010,0.1,0.5
0681,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00001,0.0000,1,1,true,0.0001,0.01,0.00001,0.1,0.5
0682,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00001,0.0000,1,1,true,0.0001,0.01,0.00005,0.1,0.5
0683,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00001,0.0000,1,1,true,0.0001,0.01,0.0001,0.1,0.5
0684,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00001,0.0000,1,1,true,0.0001,0.01,0.0005,0.1,0.5
0685,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00001,0.0000,1,1,true,0.0001,0.01,0.0010,0.1,0.5
0686,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00001,0.0000,1,1,true,0.0005,0.01,0.00001,0.1,0.5
0687,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00001,0.0000,1,1,true,0.0005,0.01,0.00005,0.1,0.5
