cfgid,usemsk,usepad,roi,interp,optim,linesearch,divini,srcgrd,ffdgrd,passdof,conjtot,levels,iters,steps,rejects,lastn,epsilon,sim,bins,padbins,window,ds,be,le,le_mu,le_lambda,le_rot,lj,lj_eps,nj,nj_eps,nj_gamma
0262,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,DMFFD,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0,0,1,1.5,true,0.0040,0.0001,0,0.01,0.5
0263,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,DMFFD,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0,0,1,1.5,true,0.0050,0.0001,0,0.01,0.5
0264,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,DMFFD,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0,0,1,1.5,true,0.0005,0.0010,0,0.01,0.5
0265,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,DMFFD,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0,0,1,1.5,true,0.0006,0.0010,0,0.01,0.5
0266,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,DMFFD,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0,0,1,1.5,true,0.0007,0.0010,0,0.01,0.5
0267,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,DMFFD,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0,0,1,1.5,true,0.0008,0.0010,0,0.01,0.5
0268,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,DMFFD,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0,0,1,1.5,true,0.0009,0.0010,0,0.01,0.5
0269,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,DMFFD,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0,0,1,1.5,true,0.0010,0.0010,0,0.01,0.5
0270,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,DMFFD,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0,0,1,1.5,true,0.0020,0.0010,0,0.01,0.5
0271,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,DMFFD,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0,0,1,1.5,true,0.0030,0.0010,0,0.01,0.5
0272,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,DMFFD,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0,0,1,1.5,true,0.0040,0.0010,0,0.01,0.5
0273,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,DMFFD,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0,0,1,1.5,true,0.0050,0.0010,0,0.01,0.5
0274,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,DMFFD,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0,0,1,1.5,true,0.0005,0.0050,0,0.01,0.5
0275,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,DMFFD,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0,0,1,1.5,true,0.0006,0.0050,0,0.01,0.5
0276,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,DMFFD,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0,0,1,1.5,true,0.0007,0.0050,0,0.01,0.5
0277,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,DMFFD,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0,0,1,1.5,true,0.0008,0.0050,0,0.01,0.5
0278,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,DMFFD,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0,0,1,1.5,true,0.0009,0.0050,0,0.01,0.5
0279,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,DMFFD,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0,0,1,1.5,true,0.0010,0.0050,0,0.01,0.5
0280,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,DMFFD,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0,0,1,1.5,true,0.0020,0.0050,0,0.01,0.5
0281,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,DMFFD,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0,0,1,1.5,true,0.0030,0.0050,0,0.01,0.5
0282,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,DMFFD,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0,0,1,1.5,true,0.0040,0.0050,0,0.01,0.5
0283,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,DMFFD,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0,0,1,1.5,true,0.0050,0.0050,0,0.01,0.5
0284,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,DMFFD,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0,0,1,1.5,true,0.0005,0.0100,0,0.01,0.5
0285,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,DMFFD,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0,0,1,1.5,true,0.0006,0.0100,0,0.01,0.5
0286,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,DMFFD,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0,0,1,1.5,true,0.0007,0.0100,0,0.01,0.5
0287,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,DMFFD,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0,0,1,1.5,true,0.0008,0.0100,0,0.01,0.5
0288,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,DMFFD,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0,0,1,1.5,true,0.0009,0.0100,0,0.01,0.5
0289,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,DMFFD,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0,0,1,1.5,true,0.0010,0.0100,0,0.01,0.5
0290,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,DMFFD,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0,0,1,1.5,true,0.0020,0.0100,0,0.01,0.5
0291,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,DMFFD,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0,0,1,1.5,true,0.0030,0.0100,0,0.01,0.5
0292,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,DMFFD,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0,0,1,1.5,true,0.0040,0.0100,0,0.01,0.5
0293,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,DMFFD,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0,0,1,1.5,true,0.0050,0.0100,0,0.01,0.5
0294,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,DMFFD,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0,0,1,1.5,true,0.0005,0.1000,0,0.01,0.5
0295,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,DMFFD,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0,0,1,1.5,true,0.0006,0.1000,0,0.01,0.5
0296,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,DMFFD,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0,0,1,1.5,true,0.0007,0.1000,0,0.01,0.5
0297,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,DMFFD,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0,0,1,1.5,true,0.0008,0.1000,0,0.01,0.5
0298,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,DMFFD,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0,0,1,1.5,true,0.0009,0.1000,0,0.01,0.5
0299,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,DMFFD,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0,0,1,1.5,true,0.0010,0.1000,0,0.01,0.5
0300,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,DMFFD,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0,0,1,1.5,true,0.0020,0.1000,0,0.01,0.5
0301,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,DMFFD,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0,0,1,1.5,true,0.0030,0.1000,0,0.01,0.5
0302,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,DMFFD,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0,0,1,1.5,true,0.0040,0.1000,0,0.01,0.5
0303,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,DMFFD,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0,0,1,1.5,true,0.0050,0.1000,0,0.01,0.5
0304,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Analytic,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0,0,1,1.5,true,0,0.005,0.0010,0.01,0.5
0305,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Analytic,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0,0,1,1.5,true,0,0.005,0.0020,0.01,0.5
0306,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Analytic,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0,0,1,1.5,true,0,0.005,0.0030,0.01,0.5
0307,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Analytic,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0,0,1,1.5,true,0,0.005,0.0040,0.01,0.5
0308,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Analytic,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0,0,1,1.5,true,0,0.005,0.0050,0.01,0.5
0309,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Analytic,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0,0,1,1.5,true,0,0.005,0.0060,0.01,0.5
0310,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Analytic,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0,0,1,1.5,true,0,0.005,0.0070,0.01,0.5
0311,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Analytic,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0,0,1,1.5,true,0,0.005,0.0080,0.01,0.5
0312,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Analytic,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0,0,1,1.5,true,0,0.005,0.0090,0.01,0.5
0313,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Analytic,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0,0,1,1.5,true,0,0.005,0.0100,0.01,0.5
0314,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Analytic,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0,0,1,1.5,true,0,0.005,0.0200,0.01,0.5
0315,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Analytic,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0,0,1,1.5,true,0,0.005,0.0010,0.05,0.5
0316,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Analytic,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0,0,1,1.5,true,0,0.005,0.0020,0.05,0.5
0317,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Analytic,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0,0,1,1.5,true,0,0.005,0.0030,0.05,0.5
0318,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Analytic,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0,0,1,1.5,true,0,0.005,0.0040,0.05,0.5
0319,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Analytic,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0,0,1,1.5,true,0,0.005,0.0050,0.05,0.5
0320,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Analytic,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0,0,1,1.5,true,0,0.005,0.0060,0.05,0.5
0321,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Analytic,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0,0,1,1.5,true,0,0.005,0.0070,0.05,0.5
0322,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Analytic,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0,0,1,1.5,true,0,0.005,0.0080,0.05,0.5
0323,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Analytic,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0,0,1,1.5,true,0,0.005,0.0090,0.05,0.5
0324,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Analytic,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0,0,1,1.5,true,0,0.005,0.0100,0.05,0.5
0325,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Analytic,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0,0,1,1.5,true,0,0.005,0.0200,0.05,0.5
0326,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Analytic,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0,0,1,1.5,true,0,0.005,0.0010,0.10,0.5
0327,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Analytic,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0,0,1,1.5,true,0,0.005,0.0020,0.10,0.5
0328,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Analytic,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0,0,1,1.5,true,0,0.005,0.0030,0.10,0.5
0329,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Analytic,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0,0,1,1.5,true,0,0.005,0.0040,0.10,0.5
0330,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Analytic,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0,0,1,1.5,true,0,0.005,0.0050,0.10,0.5
0331,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Analytic,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0,0,1,1.5,true,0,0.005,0.0060,0.10,0.5
0332,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Analytic,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0,0,1,1.5,true,0,0.005,0.0070,0.10,0.5
0333,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Analytic,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0,0,1,1.5,true,0,0.005,0.0080,0.10,0.5
0334,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Analytic,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0,0,1,1.5,true,0,0.005,0.0090,0.10,0.5
0335,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Analytic,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0,0,1,1.5,true,0,0.005,0.0100,0.10,0.5
0336,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Analytic,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0,0,1,1.5,true,0,0.005,0.0200,0.10,0.5
0337,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0,0,1,1.5,true,0,0.005,0.0010,0.01,0.5
0338,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0,0,1,1.5,true,0,0.005,0.0020,0.01,0.5
0339,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0,0,1,1.5,true,0,0.005,0.0030,0.01,0.5
0340,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0,0,1,1.5,true,0,0.005,0.0040,0.01,0.5
0341,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0,0,1,1.5,true,0,0.005,0.0050,0.01,0.5
0342,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0,0,1,1.5,true,0,0.005,0.0060,0.01,0.5
0343,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0,0,1,1.5,true,0,0.005,0.0070,0.01,0.5
0344,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0,0,1,1.5,true,0,0.005,0.0080,0.01,0.5
0345,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0,0,1,1.5,true,0,0.005,0.0090,0.01,0.5
0346,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0,0,1,1.5,true,0,0.005,0.0100,0.01,0.5
0347,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0,0,1,1.5,true,0,0.005,0.0200,0.01,0.5
0348,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0,0,1,1.5,true,0,0.005,0.0010,0.05,0.5
0349,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0,0,1,1.5,true,0,0.005,0.0020,0.05,0.5
0350,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0,0,1,1.5,true,0,0.005,0.0030,0.05,0.5
0351,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0,0,1,1.5,true,0,0.005,0.0040,0.05,0.5
0352,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0,0,1,1.5,true,0,0.005,0.0050,0.05,0.5
0353,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0,0,1,1.5,true,0,0.005,0.0060,0.05,0.5
0354,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0,0,1,1.5,true,0,0.005,0.0070,0.05,0.5
0355,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0,0,1,1.5,true,0,0.005,0.0080,0.05,0.5
0356,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0,0,1,1.5,true,0,0.005,0.0090,0.05,0.5
0357,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0,0,1,1.5,true,0,0.005,0.0100,0.05,0.5
0358,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0,0,1,1.5,true,0,0.005,0.0200,0.05,0.5
0359,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0,0,1,1.5,true,0,0.005,0.0010,0.10,0.5
0360,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0,0,1,1.5,true,0,0.005,0.0020,0.10,0.5
0361,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0,0,1,1.5,true,0,0.005,0.0030,0.10,0.5
0362,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0,0,1,1.5,true,0,0.005,0.0040,0.10,0.5
0363,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0,0,1,1.5,true,0,0.005,0.0050,0.10,0.5
0364,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0,0,1,1.5,true,0,0.005,0.0060,0.10,0.5
0365,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0,0,1,1.5,true,0,0.005,0.0070,0.10,0.5
0366,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0,0,1,1.5,true,0,0.005,0.0080,0.10,0.5
0367,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0,0,1,1.5,true,0,0.005,0.0090,0.10,0.5
0368,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0,0,1,1.5,true,0,0.005,0.0100,0.10,0.5
0369,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0,0,1,1.5,true,0,0.005,0.0200,0.10,0.5
0370,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,DMFFD,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0,0,1,1.5,true,0,0.005,0.0010,0.01,0.5
0371,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,DMFFD,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0,0,1,1.5,true,0,0.005,0.0020,0.01,0.5
0372,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,DMFFD,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0,0,1,1.5,true,0,0.005,0.0030,0.01,0.5
0373,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,DMFFD,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0,0,1,1.5,true,0,0.005,0.0040,0.01,0.5
0374,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,DMFFD,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0,0,1,1.5,true,0,0.005,0.0050,0.01,0.5
0375,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,DMFFD,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0,0,1,1.5,true,0,0.005,0.0060,0.01,0.5
0376,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,DMFFD,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0,0,1,1.5,true,0,0.005,0.0070,0.01,0.5
0377,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,DMFFD,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0,0,1,1.5,true,0,0.005,0.0080,0.01,0.5
0378,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,DMFFD,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0,0,1,1.5,true,0,0.005,0.0090,0.01,0.5
0379,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,DMFFD,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0,0,1,1.5,true,0,0.005,0.0100,0.01,0.5
0380,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,DMFFD,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0,0,1,1.5,true,0,0.005,0.0200,0.01,0.5
0381,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,DMFFD,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0,0,1,1.5,true,0,0.005,0.0010,0.05,0.5
0382,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,DMFFD,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0,0,1,1.5,true,0,0.005,0.0020,0.05,0.5
0383,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,DMFFD,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0,0,1,1.5,true,0,0.005,0.0030,0.05,0.5
0384,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,DMFFD,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0,0,1,1.5,true,0,0.005,0.0040,0.05,0.5
0385,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,DMFFD,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0,0,1,1.5,true,0,0.005,0.0050,0.05,0.5
0386,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,DMFFD,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0,0,1,1.5,true,0,0.005,0.0060,0.05,0.5
0387,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,DMFFD,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0,0,1,1.5,true,0,0.005,0.0070,0.05,0.5
0388,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,DMFFD,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0,0,1,1.5,true,0,0.005,0.0080,0.05,0.5
0389,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,DMFFD,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0,0,1,1.5,true,0,0.005,0.0090,0.05,0.5
0390,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,DMFFD,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0,0,1,1.5,true,0,0.005,0.0100,0.05,0.5
0391,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,DMFFD,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0,0,1,1.5,true,0,0.005,0.0200,0.05,0.5
0392,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,DMFFD,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0,0,1,1.5,true,0,0.005,0.0010,0.10,0.5
